Дата,Блок,Wort,Artikel,Plural,Übersetzung,Beispiel,Übersetzung Beispiel,Anki: Front (авто),Anki: Back (авто),Уровень,Следующий показ,Всего попыток,Правильно,Подтемы
21.07.2026,1. Hallo! Wie geht's?,vhs_Lektion 1_Hallo! Wie geht_s_,-,-,Привет! Как дела?,Hallo! Wie geht's dir?,Привет! Как твои дела?,,,1,21.07.2026,0,0,
17.07.2026,Kap 12_Schönes Wochenende!,"scheinen, er scheint, geschienen (Die Sonne scheint.)",-,,светить,Die Sonne scheint.,Светит солнце.,"scheinen, er scheint, geschienen (Die Sonne scheint.) | Die Sonne scheint.",светить | Светит солнце.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"schneien, es schneit, geschneit",-,,идёт снег,Im Winter schneit es oft.,Зимой часто идет снег.,"schneien, es schneit, geschneit | Im Winter schneit es oft.",идёт снег | Зимой часто идет снег.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Wortgruppe,die,die Wortgruppen,группа слов,Diese Wortgruppe ist wichtig.,Эта группа слов важна.,die Wortgruppe | Diese Wortgruppe ist wichtig.,группа слов | Эта группа слов важна.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"nass, nasser, am nassesten",-,,сыро,Draußen ist es sehr nass.,На улице очень сыро.,"nass, nasser, am nassesten | Draußen ist es sehr nass.",сыро | На улице очень сыро.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Regenzeit,die,die Regenzeiten,сезон дождей,In Asien beginnt die Regenzeit.,В Азии начинается сезон дождей.,die Regenzeit | In Asien beginnt die Regenzeit.,сезон дождей | В Азии начинается сезон дождей.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"selten, seltener, am seltensten",-,,редко,Ich gehe selten ins Kino.,Я редко хожу в кино.,"selten, seltener, am seltensten | Ich gehe selten ins Kino.",редко | Я редко хожу в кино.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"trocken, trockener, am trockensten",-,,сухо,Die Luft im Zimmer ist zu trocken.,Воздух в комнате слишком сухой.,"trocken, trockener, am trockensten | Die Luft im Zimmer ist zu trocken.",сухо | Воздух в комнате слишком сухой.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Trockenzeit,die,die Trockenzeiten,сухой период,Während der Trockenzeit regnet es kaum.,Во время сухого сезона дождей почти нет.,die Trockenzeit | Während der Trockenzeit regnet es kaum.,сухой период | Во время сухого сезона дождей почти нет.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"windig, windiger, am windigsten",-,,ветрено,Heute ist es sehr windig.,Сегодня очень ветрено.,"windig, windiger, am windigsten | Heute ist es sehr windig.",ветрено | Сегодня очень ветрено.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"10 empfehlen, er empfiehlt, empfohlen",-,,рекомендовать,Kannst du mir ein gutes Restaurant empfehlen?,Можешь порекомендовать мне хороший ресторан?,"10 empfehlen, er empfiehlt, empfohlen | Kannst du mir ein gutes Restaurant empfehlen?",рекомендовать | Можешь порекомендовать мне хороший ресторан?,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,extra,-,,"особенно, особо",Ich habe das extra für dich gemacht.,Я сделал это специально для тебя.,extra | Ich habe das extra für dich gemacht.,"особенно, особо | Я сделал это специально для тебя.",1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"günstig, günstiger, am günstigsten",-,,"дешёвый, выгодный по цене",Dieses Angebot ist sehr günstig.,Это предложение очень выгодное.,"günstig, günstiger, am günstigsten | Dieses Angebot ist sehr günstig.","дешёвый, выгодный по цене | Это предложение очень выгодное.",1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"Information , -en (Ich melde mich an der Information an.)",die,die Informationen,информация,Ich brauche mehr Informationen.,Мне нужно больше информации.,"die Information , -en (Ich melde mich an der Information an.) | Ich brauche mehr Informationen.",информация | Мне нужно больше информации.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Strand,der,die Strände,пляж,Wir liegen den ganzen Tag am Strand.,Мы весь день лежим на пляже.,der Strand | Wir liegen den ganzen Tag am Strand.,пляж | Мы весь день лежим на пляже.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"ausgeben, er gibt aus, ausgegeben",-,,тратить,Er gibt viel Geld für Kleidung aus.,Он тратит много денег на одежду.,"ausgeben, er gibt aus, ausgegeben | Er gibt viel Geld für Kleidung aus.",тратить | Он тратит много денег на одежду.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,beliebig,-,,любой,Wählen Sie eine beliebige Zahl.,Выберите любое число.,beliebig | Wählen Sie eine beliebige Zahl.,любой | Выберите любое число.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,bis zu (Sie sparen bis zu 70 Prozent.),-,,до,Sie sparen bis zu 70 Prozent.,Вы экономите до 70 процентов.,bis zu (Sie sparen bis zu 70 Prozent.) | Sie sparen bis zu 70 Prozent.,до | Вы экономите до 70 процентов.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,einig- (Ich fahre mit einigen Freunden nach Stuttgart.),-,,несколько,Ich fahre mit einigen Freunden nach Stuttgart.,Я еду с несколькими друзьями в Штуттгарт.,einig- (Ich fahre mit einigen Freunden nach Stuttgart.) | Ich fahre mit einigen Freunden nach Stuttgart.,несколько | Я еду с несколькими друзьями в Штуттгарт.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Fahrt,die,die Fahrten,поездка,Die Fahrt dauert zwei Stunden.,Поездка длится два часа.,die Fahrt | Die Fahrt dauert zwei Stunden.,поездка | Поездка длится два часа.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Folgetag,der,die Folgetage,следующий день,Am Folgetag reisten wir ab.,На следующий день мы уехали.,der Folgetag | Am Folgetag reisten wir ab.,следующий день | На следующий день мы уехали.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Gebühr,die,die Gebühren,плата за что-л.; сбор,Für diesen Service fällt eine Gebühr an.,За эту услугу взимается плата.,die Gebühr | Für diesen Service fällt eine Gebühr an.,плата за что-л.; сбор | За эту услугу взимается плата.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"gelten, er gilt, gegolten",-,,быть действительным,Dieses Ticket gilt nur heute.,Этот билет действителен только сегодня.,"gelten, er gilt, gegolten | Dieses Ticket gilt nur heute.",быть действительным | Этот билет действителен только сегодня.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Gruppenreise,die,die Gruppenreisen,групповая поездка,Wir haben eine Gruppenreise gebucht.,Мы забронировали групповую поездку.,die Gruppenreise | Wir haben eine Gruppenreise gebucht.,групповая поездка | Мы забронировали групповую поездку.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Kilometerbegrenzung,die,die Kilometerbegrenzungen,ограничение пробега,Das Mietauto hat eine Kilometerbegrenzung.,В арендованном автомобиле есть ограничение пробега.,die Kilometerbegrenzung | Das Mietauto hat eine Kilometerbegrenzung.,ограничение пробега | В арендованном автомобиле есть ограничение пробега.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Kilometerbeschränkung,die,die Kilometerbeschränkungen,ограничение пробега,Es gibt keine Kilometerbeschränkung.,Нет ограничения по пробегу.,die Kilometerbeschränkung | Es gibt keine Kilometerbeschränkung.,ограничение пробега | Нет ограничения по пробегу.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,"mitfahren, er fährt mit, ist mitgefahren",-,,ехать с кем-л. (в одной машине),Darf ich bei dir mitfahren?,Можно мне поехать с тобой?,"mitfahren, er fährt mit, ist mitgefahren | Darf ich bei dir mitfahren?",ехать с кем-л. (в одной машине) | Можно мне поехать с тобой?,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Nahverkehrszug,der,die Nahverkehrszüge,пригородный поезд,Der Nahverkehrszug ist meistens pünktlich.,Пригородный поезд обычно приходит вовремя.,der Nahverkehrszug | Der Nahverkehrszug ist meistens pünktlich.,пригородный поезд | Пригородный поезд обычно приходит вовремя.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Normalpreis,der,die Normalpreise,нормальная цена,Der Normalpreis ist mir zu teuer.,Нормальная цена для меня слишком высока.,der Normalpreis | Der Normalpreis ist mir zu teuer.,нормальная цена | Нормальная цена для меня слишком высока.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,ohne (+A.),-,,без,Ich trinke Kaffee ohne Zucker.,Я пью кофе без сахара.,ohne (+A.) | Ich trinke Kaffee ohne Zucker.,без | Я пью кофе без сахара.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Preisbeispiel,das,die Preisbeispiele,пример цены,Hier sehen Sie ein Preisbeispiel.,Здесь вы видите пример цены.,das Preisbeispiel | Hier sehen Sie ein Preisbeispiel.,пример цены | Здесь вы видите пример цены.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
17.07.2026,Kap 12_Schönes Wochenende!,Preishit,der,die Preishits,ценовой хит,Dieser Fernseher ist ein echter Preishit.,Этот телевизор — настоящий ценовой хит.,der Preishit | Dieser Fernseher ist ein echter Preishit.,ценовой хит | Этот телевизор — настоящий ценовой хит.,1,21.07.2026,0,0,Kapitel 12_Путешествия и отдых
